GAME_DATE,TEAM,TEAM_FULL,PLAYER,PTS,REB,AST,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,EFG_PCT,TS_PCT,MIN,didHit30,didHit4Threes,r3_EFG,r5_EFG,r3_TS,r5_TS,r3_PTS,r5_PTS,r3_FG3_PCT,r5_FG3_PCT,STL,didHitOver_PTS,didHitOver_REB,didHitOver_AST,didHitOver_FG3M,didHitOver_STL
2025-11-03,DEN,Denver Nuggets,Peyton Watson,0.0,1.0,1.0,0,4,0.0,0,3,0.0,0,0,0.0,0.0,0.0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-03,IND,Indiana Pacers,Quenton Jackson,7.0,2.0,4.0,1,4,25.0,0,1,0.0,5,7,71.4,25.0,49.4,20,0,0,25.0,25.0,49.4,49.4,7.0,7.0,0.0,0.0,,,,,,
2025-11-03,IND,Indiana Pacers,RayJ Dennis,3.0,1.0,0.0,1,4,25.0,0,2,0.0,1,1,100.0,25.0,33.8,8,0,0,25.0,25.0,33.8,33.8,3.0,3.0,0.0,0.0,,,,,,
2025-11-03,HOU,Houston Rockets,Reed Sheppard,5.0,5.0,3.0,2,7,28.6,1,4,25.0,0,0,0.0,35.7,35.7,17,0,0,35.7,35.7,35.7,35.7,5.0,5.0,25.0,25.0,,,,,,
2025-11-03,MIN,Minnesota Timberwolves,Rob Dillingham,7.0,3.0,1.0,2,6,33.3,0,1,0.0,3,4,75.0,33.3,45.1,20,0,0,33.3,33.3,45.1,45.1,7.0,7.0,0.0,0.0,,,,,,
2025-11-03,POR,Portland Trail Blazers,Robert Williams III,6.0,3.0,2.0,3,3,100.0,0,0,0.0,0,0,0.0,100.0,100.0,15,0,0,100.0,100.0,100.0,100.0,6.0,6.0,0.0,0.0,,,,,,
2025-11-03,DET,Detroit Pistons,Ronald Holland II,14.0,2.0,3.0,5,8,62.5,1,2,50.0,3,3,100.0,68.8,75.1,20,0,0,68.8,68.8,75.1,75.1,14.0,14.0,50.0,50.0,,,,,,
2025-11-03,MIN,Minnesota Timberwolves,Rudy Gobert,15.0,12.0,1.0,6,6,100.0,0,0,0.0,3,6,50.0,100.0,86.8,34,0,0,100.0,100.0,86.8,86.8,15.0,15.0,0.0,0.0,,,,,,
2025-11-03,LAL,Los Angeles Lakers,Rui Hachimura,28.0,4.0,1.0,10,15,66.7,2,4,50.0,6,6,100.0,73.3,79.4,38,0,0,73.3,73.3,79.4,79.4,28.0,28.0,50.0,50.0,,,,,,
2025-11-03,SAC,Sacramento Kings,Russell Westbrook,26.0,12.0,6.0,10,17,58.8,3,6,50.0,3,3,100.0,67.6,71.0,37,0,0,67.6,67.6,71.0,71.0,26.0,26.0,50.0,50.0,,,,,,
2025-11-03,MIL,Milwaukee Bucks,Ryan Rollins,10.0,5.0,7.0,4,8,50.0,2,4,50.0,0,1,0.0,62.5,59.2,28,0,0,62.5,62.5,59.2,59.2,10.0,10.0,50.0,50.0,,,,,,
2025-11-03,BOS,Boston Celtics,Sam Hauser,4.0,2.0,1.0,1,8,12.5,1,8,12.5,1,2,50.0,18.8,22.5,28,0,0,18.8,18.8,22.5,22.5,4.0,4.0,12.5,12.5,,,,,,
2025-11-03,MEM,Memphis Grizzlies,Santi Aldama,11.0,5.0,1.0,5,9,55.6,1,3,33.3,0,0,0.0,61.1,61.1,23,0,0,61.1,61.1,61.1,61.1,11.0,11.0,33.3,33.3,,,,,,
2025-11-03,POR,Portland Trail Blazers,Shaedon Sharpe,23.0,7.0,2.0,8,17,47.1,1,7,14.3,6,8,75.0,50.0,56.0,28,0,0,50.0,50.0,56.0,56.0,23.0,23.0,14.3,14.3,,,,,,
2025-11-03,POR,Portland Trail Blazers,Sidy Cissoko,5.0,2.0,2.0,2,2,100.0,0,0,0.0,1,2,50.0,100.0,86.8,14,0,0,100.0,100.0,86.8,86.8,5.0,5.0,0.0,0.0,,,,,,
2025-11-03,MIA,Miami Heat,Simone Fontecchio,11.0,1.0,0.0,4,6,66.7,2,4,50.0,1,1,100.0,83.3,85.4,17,0,0,83.3,83.3,85.4,85.4,11.0,11.0,50.0,50.0,,,,,,
2025-11-03,HOU,Houston Rockets,Steven Adams,4.0,9.0,1.0,2,3,66.7,0,0,0.0,0,2,0.0,66.7,51.5,23,0,0,66.7,66.7,51.5,51.5,4.0,4.0,0.0,0.0,,,,,,
2025-11-03,UTAH,Utah Jazz,Svi Mykhailiuk,9.0,6.0,1.0,4,12,33.3,1,8,12.5,0,0,0.0,37.5,37.5,29,0,0,37.5,37.5,37.5,37.5,9.0,9.0,12.5,12.5,,,,,,
2025-11-03,IND,Indiana Pacers,Taelon Peter,3.0,1.0,1.0,1,3,33.3,1,3,33.3,0,0,0.0,50.0,50.0,11,0,0,50.0,50.0,50.0,50.0,3.0,3.0,33.3,33.3,,,,,,
2025-11-03,HOU,Houston Rockets,Tari Eason,15.0,4.0,2.0,6,9,66.7,3,5,60.0,0,0,0.0,83.3,83.3,30,0,0,83.3,83.3,83.3,83.3,15.0,15.0,60.0,60.0,,,,,,
2025-11-03,MIL,Milwaukee Bucks,Taurean Prince,6.0,3.0,0.0,2,6,33.3,2,4,50.0,0,0,0.0,50.0,50.0,21,0,0,50.0,50.0,50.0,50.0,6.0,6.0,50.0,50.0,,,,,,
2025-11-03,UTAH,Utah Jazz,Taylor Hendricks,2.0,3.0,1.0,1,5,20.0,0,1,0.0,0,0,0.0,20.0,20.0,14,0,0,20.0,20.0,20.0,20.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-03,BKN,Brooklyn Nets,Terance Mann,7.0,4.0,5.0,3,10,30.0,1,4,25.0,0,0,0.0,35.0,35.0,28,0,0,35.0,35.0,35.0,35.0,7.0,7.0,25.0,25.0,,,,,,
2025-11-03,MIN,Minnesota Timberwolves,Terrence Shannon Jr.,3.0,1.0,1.0,1,3,33.3,0,1,0.0,1,2,50.0,33.3,38.7,13,0,0,33.3,33.3,38.7,38.7,3.0,3.0,0.0,0.0,,,,,,
2025-11-03,DEN,Denver Nuggets,Tim Hardaway Jr.,5.0,2.0,2.0,2,4,50.0,1,2,50.0,0,0,0.0,62.5,62.5,23,0,0,62.5,62.5,62.5,62.5,5.0,5.0,50.0,50.0,,,,,,
2025-11-03,IND,Indiana Pacers,Tony Bradley,4.0,3.0,0.0,1,1,100.0,0,0,0.0,2,2,100.0,100.0,106.4,7,0,0,100.0,100.0,106.4,106.4,4.0,4.0,0.0,0.0,,,,,,
2025-11-03,POR,Portland Trail Blazers,Toumani Camara,14.0,7.0,2.0,5,13,38.5,3,11,27.3,1,2,50.0,50.0,50.4,34,0,0,50.0,50.0,50.4,50.4,14.0,14.0,27.3,27.3,,,,,,
2025-11-03,WSH,Washington Wizards,Tre Johnson,10.0,4.0,1.0,4,9,44.4,2,4,50.0,0,0,0.0,55.6,55.6,21,0,0,55.6,55.6,55.6,55.6,10.0,10.0,50.0,50.0,,,,,,
2025-11-03,WSH,Washington Wizards,Tristan Vukcevic,4.0,0.0,2.0,1,3,33.3,0,1,0.0,2,3,66.7,33.3,46.3,4,0,0,33.3,33.3,46.3,46.3,4.0,4.0,0.0,0.0,,,,,,
2025-11-03,NY,New York Knicks,Tyler Kolek,2.0,0.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,4,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-03,BKN,Brooklyn Nets,Tyrese Martin,12.0,3.0,2.0,4,10,40.0,2,5,40.0,2,3,66.7,50.0,53.0,22,0,0,50.0,50.0,53.0,53.0,12.0,12.0,40.0,40.0,,,,,,
2025-11-03,MEM,Memphis Grizzlies,Vince Williams Jr.,4.0,2.0,2.0,0,3,0.0,0,2,0.0,4,4,100.0,0.0,42.0,15,0,0,0.0,0.0,42.0,42.0,4.0,4.0,0.0,0.0,,,,,,
2025-11-03,UTAH,Utah Jazz,Walter Clayton Jr.,7.0,3.0,6.0,3,4,75.0,1,2,50.0,0,0,0.0,87.5,87.5,16,0,0,87.5,87.5,87.5,87.5,7.0,7.0,50.0,50.0,,,,,,
2025-11-03,WSH,Washington Wizards,Will Riley,0.0,2.0,2.0,0,0,0.0,0,0,0.0,0,2,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-03,BOS,Boston Celtics,Xavier Tillman,0.0,2.0,1.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-03,SAC,Sacramento Kings,Zach LaVine,15.0,5.0,4.0,4,11,36.4,1,5,20.0,6,7,85.7,40.9,53.3,37,0,0,40.9,40.9,53.3,53.3,15.0,15.0,20.0,20.0,,,,,,
2025-11-03,BKN,Brooklyn Nets,Ziaire Williams,14.0,2.0,0.0,4,9,44.4,3,7,42.9,3,3,100.0,61.1,67.8,23,0,0,61.1,61.1,67.8,67.8,14.0,14.0,42.9,42.9,,,,,,
2025-11-04,MIL,Milwaukee Bucks,AJ Green,9.0,1.0,1.0,3,4,75.0,3,4,75.0,0,0,0.0,112.5,112.5,17,0,0,112.5,112.5,112.5,112.5,9.0,9.0,75.0,75.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Aaron Wiggins,12.0,2.0,2.0,5,10,50.0,2,4,50.0,0,1,0.0,60.0,57.5,26,0,0,60.0,60.0,57.5,57.5,12.0,12.0,50.0,50.0,,,,,,
2025-11-04,PHI,Philadelphia 76ers,Adem Bona,2.0,4.0,0.0,1,2,50.0,0,0,0.0,0,0,0.0,50.0,50.0,22,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Ajay Mitchell,8.0,4.0,3.0,4,10,40.0,0,1,0.0,0,0,0.0,40.0,40.0,20,0,0,40.0,40.0,40.0,40.0,8.0,8.0,0.0,0.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Alex Caruso,8.0,1.0,3.0,3,6,50.0,2,5,40.0,0,0,0.0,66.7,66.7,24,0,0,66.7,66.7,66.7,66.7,8.0,8.0,40.0,40.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Amir Coffey,0.0,1.0,1.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Andre Jackson Jr.,0.0,1.0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,ORL,Orlando Magic,Anthony Black,7.0,4.0,3.0,2,7,28.6,1,4,25.0,2,2,100.0,35.7,44.4,26,0,0,35.7,35.7,44.4,44.4,7.0,7.0,25.0,25.0,,,,,,
2025-11-04,ATL,Atlanta Hawks,Asa Newell,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Bobby Portis,2.0,9.0,2.0,1,8,12.5,0,5,0.0,0,0,0.0,12.5,12.5,20,0,0,12.5,12.5,12.5,12.5,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Bogdan Bogdanovic,11.0,6.0,4.0,3,8,37.5,2,6,33.3,3,4,75.0,50.0,56.4,30,0,0,50.0,50.0,56.4,56.4,11.0,11.0,33.3,33.3,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Branden Carlson,2.0,1.0,0.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,4,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,GS,Golden State Warriors,Brandin Podziemski,13.0,2.0,4.0,5,11,45.5,1,6,16.7,2,2,100.0,50.0,54.7,24,0,0,50.0,50.0,54.7,54.7,13.0,13.0,16.7,16.7,,,,,,
2025-11-04,TOR,Toronto Raptors,Brandon Ingram,13.0,8.0,4.0,6,12,50.0,0,2,0.0,1,1,100.0,50.0,52.3,31,0,0,50.0,50.0,52.3,52.3,13.0,13.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Brook Lopez,12.0,2.0,0.0,4,7,57.1,4,4,100.0,0,0,0.0,85.7,85.7,16,0,1,85.7,85.7,85.7,85.7,12.0,12.0,100.0,100.0,,,,,,
2025-11-04,GS,Golden State Warriors,Buddy Hield,12.0,2.0,2.0,4,7,57.1,3,5,60.0,1,1,100.0,78.6,80.6,20,0,0,78.6,78.6,80.6,80.6,12.0,12.0,60.0,60.0,,,,,,
2025-11-04,ATL,Atlanta Hawks,Caleb Houstan,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Cam Christie,5.0,2.0,0.0,2,4,50.0,1,2,50.0,0,0,0.0,62.5,62.5,7,0,0,62.5,62.5,62.5,62.5,5.0,5.0,50.0,50.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Cason Wallace,12.0,3.0,1.0,5,9,55.6,2,4,50.0,0,0,0.0,66.7,66.7,25,0,0,66.7,66.7,66.7,66.7,12.0,12.0,50.0,50.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Chet Holmgren,11.0,5.0,3.0,4,8,50.0,0,1,0.0,3,4,75.0,50.0,56.4,30,0,0,50.0,50.0,56.4,56.4,11.0,11.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Chris Paul,0.0,1.0,3.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Chris Youngblood,2.0,2.0,0.0,0,2,0.0,0,1,0.0,2,2,100.0,0.0,34.7,4,0,0,0.0,0.0,34.7,34.7,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Cole Anthony,12.0,4.0,4.0,5,9,55.6,0,2,0.0,2,3,66.7,55.6,58.1,24,0,0,55.6,55.6,58.1,58.1,12.0,12.0,0.0,0.0,,,,,,
2025-11-04,PHX,Phoenix Suns,Collin Gillespie,8.0,5.0,4.0,3,8,37.5,2,4,50.0,0,0,0.0,50.0,50.0,21,0,0,50.0,50.0,50.0,50.0,8.0,8.0,50.0,50.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Collin Murray-Boyles,2.0,1.0,0.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,15,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,CHA,Charlotte Hornets,Collin Sexton,17.0,0.0,5.0,6,14,42.9,2,6,33.3,3,4,75.0,50.0,53.9,30,0,0,50.0,50.0,53.9,53.9,17.0,17.0,33.3,33.3,,,,,,
2025-11-04,CHI,Chicago Bulls,Dalen Terry,2.0,1.0,2.0,1,2,50.0,0,0,0.0,0,0,0.0,50.0,50.0,14,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,NO,New Orleans Pelicans,Derik Queen,12.0,8.0,7.0,5,7,71.4,0,0,0.0,2,3,66.7,71.4,72.1,18,0,0,71.4,71.4,72.1,72.1,12.0,12.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Derrick Jones Jr.,16.0,4.0,2.0,5,12,41.7,3,7,42.9,3,3,100.0,54.2,60.1,28,0,0,54.2,54.2,60.1,60.1,16.0,16.0,42.9,42.9,,,,,,
2025-11-04,ORL,Orlando Magic,Desmond Bane,9.0,3.0,2.0,2,6,33.3,2,4,50.0,3,5,60.0,50.0,54.9,23,0,0,50.0,50.0,54.9,54.9,9.0,9.0,50.0,50.0,,,,,,
2025-11-04,PHX,Phoenix Suns,Devin Booker,38.0,3.0,4.0,13,24,54.2,1,5,20.0,11,11,100.0,56.2,65.9,39,1,0,56.2,56.2,65.9,65.9,38.0,38.0,20.0,20.0,,,,,,
2025-11-04,GS,Golden State Warriors,Draymond Green,2.0,6.0,8.0,1,2,50.0,0,1,0.0,0,2,0.0,50.0,34.7,33,0,0,50.0,50.0,34.7,34.7,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,ATL,Atlanta Hawks,Dyson Daniels,18.0,6.0,6.0,8,9,88.9,1,1,100.0,1,2,50.0,94.4,91.1,35,0,0,94.4,94.4,91.1,91.1,18.0,18.0,100.0,100.0,,,,,,
2025-11-04,ORL,Orlando Magic,Franz Wagner,18.0,5.0,2.0,6,15,40.0,0,3,0.0,6,6,100.0,40.0,51.0,34,0,0,40.0,40.0,51.0,51.0,18.0,18.0,0.0,0.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Gary Harris,2.0,1.0,0.0,1,3,33.3,0,1,0.0,0,0,0.0,33.3,33.3,8,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Gary Trent Jr.,6.0,2.0,4.0,2,4,50.0,2,4,50.0,0,0,0.0,75.0,75.0,21,0,0,75.0,75.0,75.0,75.0,6.0,6.0,50.0,50.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Giannis Antetokounmpo,22.0,8.0,3.0,9,14,64.3,0,0,0.0,4,6,66.7,64.3,66.1,24,0,0,64.3,64.3,66.1,66.1,22.0,22.0,0.0,0.0,,,,,,
2025-11-04,ORL,Orlando Magic,Goga Bitadze,4.0,2.0,2.0,1,1,100.0,0,0,0.0,2,2,100.0,100.0,106.4,13,0,0,100.0,100.0,106.4,106.4,4.0,4.0,0.0,0.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Gradey Dick,14.0,1.0,0.0,3,4,75.0,3,4,75.0,5,6,83.3,112.5,105.4,22,0,0,112.5,112.5,105.4,105.4,14.0,14.0,75.0,75.0,,,,,,
2025-11-04,PHX,Phoenix Suns,Grayson Allen,16.0,4.0,5.0,6,15,40.0,4,9,44.4,0,0,0.0,53.3,53.3,35,0,1,53.3,53.3,53.3,53.3,16.0,16.0,44.4,44.4,,,,,,
2025-11-04,GS,Golden State Warriors,Gui Santos,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,NO,New Orleans Pelicans,Herbert Jones,11.0,5.0,1.0,4,9,44.4,3,5,60.0,0,0,0.0,61.1,61.1,36,0,0,61.1,61.1,61.1,61.1,11.0,11.0,60.0,60.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Immanuel Quickley,15.0,6.0,7.0,5,15,33.3,2,7,28.6,3,3,100.0,40.0,46.0,26,0,0,40.0,40.0,46.0,46.0,15.0,15.0,28.6,28.6,,,,,,
2025-11-04,CHI,Chicago Bulls,Isaac Okoro,16.0,2.0,5.0,5,8,62.5,3,6,50.0,3,4,75.0,81.2,82.0,33,0,0,81.2,81.2,82.0,82.0,16.0,16.0,50.0,50.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Isaiah Hartenstein,10.0,7.0,3.0,4,6,66.7,0,0,0.0,2,2,100.0,66.7,72.7,24,0,0,66.7,66.7,72.7,72.7,10.0,10.0,0.0,0.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Isaiah Joe,22.0,3.0,0.0,7,12,58.3,6,10,60.0,2,2,100.0,83.3,85.4,21,0,1,83.3,83.3,85.4,85.4,22.0,22.0,60.0,60.0,,,,,,
2025-11-04,PHX,Phoenix Suns,Isaiah Livers,2.0,2.0,1.0,1,1,100.0,0,0,0.0,0,0,0.0,100.0,100.0,7,0,0,100.0,100.0,100.0,100.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Ivica Zubac,7.0,7.0,2.0,3,8,37.5,0,0,0.0,1,2,50.0,37.5,39.4,26,0,0,37.5,37.5,39.4,39.4,7.0,7.0,0.0,0.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Ja'Kobe Walter,8.0,3.0,0.0,2,3,66.7,1,2,50.0,3,3,100.0,83.3,92.6,11,0,0,83.3,83.3,92.6,92.6,8.0,8.0,50.0,50.0,,,,,,
2025-11-04,PHI,Philadelphia 76ers,Jabari Walker,2.0,3.0,1.0,1,3,33.3,0,0,0.0,0,1,0.0,33.3,29.1,19,0,0,33.3,33.3,29.1,29.1,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,LAC,LA Clippers,Jahmyl Telfort,0.0,1.0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Jakob Poeltl,8.0,9.0,0.0,4,6,66.7,0,0,0.0,0,0,0.0,66.7,66.7,20,0,0,66.7,66.7,66.7,66.7,8.0,8.0,0.0,0.0,,,,,,
2025-11-04,ATL,Atlanta Hawks,Jalen Johnson,17.0,6.0,5.0,6,11,54.5,1,2,50.0,4,5,80.0,59.1,64.4,33,0,0,59.1,59.1,64.4,64.4,17.0,17.0,50.0,50.0,,,,,,
2025-11-04,CHI,Chicago Bulls,Jalen Smith,14.0,4.0,0.0,4,8,50.0,3,7,42.9,3,4,75.0,68.8,71.7,17,0,0,68.8,68.8,71.7,71.7,14.0,14.0,42.9,42.9,,,,,,
2025-11-04,ORL,Orlando Magic,Jalen Suggs,12.0,2.0,4.0,4,8,50.0,2,3,66.7,2,2,100.0,62.5,67.6,20,0,0,62.5,62.5,67.6,67.6,12.0,12.0,66.7,66.7,,,,,,
2025-11-04,TOR,Toronto Raptors,Jamal Shead,5.0,2.0,8.0,1,4,25.0,1,3,33.3,2,2,100.0,37.5,51.2,17,0,0,37.5,37.5,51.2,51.2,5.0,5.0,33.3,33.3,,,,,,
2025-11-04,LAC,LA Clippers,James Harden,25.0,6.0,6.0,7,17,41.2,5,9,55.6,6,6,100.0,55.9,63.6,30,0,1,55.9,55.9,63.6,63.6,25.0,25.0,55.6,55.6,,,,,,
2025-11-04,TOR,Toronto Raptors,Jamison Battle,2.0,0.0,1.0,1,2,50.0,0,1,0.0,0,0,0.0,50.0,50.0,5,0,0,50.0,50.0,50.0,50.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,PHI,Philadelphia 76ers,Jared McCain,0.0,1.0,2.0,0,4,0.0,0,2,0.0,0,0,0.0,0.0,0.0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,ORL,Orlando Magic,Jase Richardson,0.0,0.0,1.0,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,OKC,Oklahoma City Thunder,Jaylin Williams,3.0,5.0,0.0,1,3,33.3,1,3,33.3,0,0,0.0,50.0,50.0,14,0,0,50.0,50.0,50.0,50.0,3.0,3.0,33.3,33.3,,,,,,
2025-11-04,NO,New Orleans Pelicans,Jeremiah Fears,11.0,3.0,0.0,4,10,40.0,1,2,50.0,2,2,100.0,45.0,50.6,17,0,0,45.0,45.0,50.6,50.6,11.0,11.0,50.0,50.0,,,,,,
2025-11-04,MIL,Milwaukee Bucks,Jericho Sims,0.0,3.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,ORL,Orlando Magic,Jett Howard,3.0,0.0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,75.0,75.0,6,0,0,75.0,75.0,75.0,75.0,3.0,3.0,50.0,50.0,,,,,,
2025-11-04,GS,Golden State Warriors,Jimmy Butler III,2.0,4.0,2.0,1,5,20.0,0,1,0.0,0,0,0.0,20.0,20.0,14,0,0,20.0,20.0,20.0,20.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,PHI,Philadelphia 76ers,Joel Embiid,20.0,6.0,2.0,7,21,33.3,1,6,16.7,5,6,83.3,35.7,42.3,26,0,0,35.7,35.7,42.3,42.3,20.0,20.0,16.7,16.7,,,,,,
2025-11-04,LAC,LA Clippers,John Collins,17.0,4.0,1.0,5,8,62.5,1,2,50.0,6,6,100.0,68.8,79.9,25,0,0,68.8,68.8,79.9,79.9,17.0,17.0,50.0,50.0,,,,,,
2025-11-04,ORL,Orlando Magic,Jonathan Isaac,2.0,3.0,0.0,1,3,33.3,0,2,0.0,0,0,0.0,33.3,33.3,9,0,0,33.3,33.3,33.3,33.3,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,GS,Golden State Warriors,Jonathan Kuminga,9.0,5.0,2.0,4,7,57.1,0,1,0.0,1,1,100.0,57.1,60.5,25,0,0,57.1,57.1,60.5,60.5,9.0,9.0,0.0,0.0,,,,,,
2025-11-04,TOR,Toronto Raptors,Jonathan Mogbo,0.0,2.0,2.0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,PHX,Phoenix Suns,Jordan Goodwin,5.0,3.0,1.0,2,4,50.0,1,2,50.0,0,0,0.0,62.5,62.5,24,0,0,62.5,62.5,62.5,62.5,5.0,5.0,50.0,50.0,,,,,,
2025-11-04,NO,New Orleans Pelicans,Jordan Hawkins,2.0,1.0,0.0,1,4,25.0,0,2,0.0,0,0,0.0,25.0,25.0,17,0,0,25.0,25.0,25.0,25.0,2.0,2.0,0.0,0.0,,,,,,
2025-11-04,NO,New Orleans Pelicans,Jordan Poole,11.0,2.0,6.0,3,14,21.4,1,6,16.7,4,4,100.0,25.0,34.9,27,0,0,25.0,25.0,34.9,34.9,11.0,11.0,16.7,16.7,,,,,,
2025-11-04,NO,New Orleans Pelicans,Jose Alvarado,18.0,3.0,6.0,7,11,63.6,4,7,57.1,0,0,0.0,81.8,81.8,31,0,1,81.8,81.8,81.8,81.8,18.0,18.0,57.1,57.1,,,,,,
2025-11-04,CHI,Chicago Bulls,Josh Giddey,29.0,15.0,12.0,10,19,52.6,2,4,50.0,7,8,87.5,57.9,64.4,37,0,0,57.9,57.9,64.4,64.4,29.0,29.0,50.0,50.0,,,,,,
2025-11-04,CHI,Chicago Bulls,Julian Phillips,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2025-11-04,CHA,Charlotte Hornets,KJ Simpson,8.0,3.0,0.0,3,6,50.0,1,2,50.0,1,2,50.0,58.3,58.1,13,0,0,58.3,58.3,58.1,58.1,8.0,8.0,50.0,50.0,,,,,,
2025-11-04,NO,New Orleans Pelicans,Karlo Matkovic,13.0,6.0,2.0,6,7,85.7,0,0,0.0,1,4,25.0,85.7,74.2,15,0,0,85.7,85.7,74.2,74.2,13.0,13.0,0.0,0.0,,,,,,
2025-11-04,ATL,Atlanta Hawks,Keaton Wallace,4.0,3.0,2.0,1,2,50.0,1,2,50.0,1,2,50.0,75.0,69.4,11,0,0,75.0,75.0,69.4,69.4,4.0,4.0,50.0,50.0,,,,,,
2025-11-04,PHI,Philadelphia 76ers,Kelly Oubre Jr.,18.0,3.0,2.0,7,11,63.6,2,4,50.0,2,2,100.0,72.7,75.8,33,0,0,72.7,72.7,75.8,75.8,18.0,18.0,50.0,50.0,,,,,,
